Data,IBOV,ICON,IEEX,IFNC,IGCX,IMAT,INDX,UTIL
2010-10-11,70946.00,1620.00,26649.00,3985.00,7761.00,2280.03,10896.00,2336.44
2010-10-13,71674.00,1638.00,26873.00,4060.00,7865.00,2267.51,10991.00,2377.38
2010-10-14,71692.00,1632.00,26784.00,4011.00,7817.00,2264.80,10961.00,2376.46
2010-10-15,71830.00,1623.00,26841.00,4019.00,7836.00,2277.15,10968.00,2411.29
2010-10-18,71735.00,1618.00,26644.00,3987.00,7815.00,2285.04,10952.00,2382.65
2010-10-19,69863.00,1593.00,26477.00,3917.00,7645.00,2224.85,10701.00,2357.47
2010-10-20,70404.00,1601.00,26640.00,3950.00,7726.00,2225.51,10690.00,2371.96
2010-10-21,69652.00,1619.00,26766.00,3891.00,7682.00,2214.90,10736.00,2355.39
2010-10-22,69529.00,1611.00,26443.00,3914.00,7661.00,2223.21,10720.00,2327.44
2010-10-25,69580.00,1616.00,26355.00,3931.00,7676.00,2225.86,10741.00,2320.80
2010-10-26,70740.00,1618.00,26795.00,3974.00,7761.00,2237.64,10763.00,2372.16
2010-10-27,70568.00,1605.00,26571.00,3919.00,7701.00,2236.20,10733.00,2355.11
2010-10-28,70320.00,1611.00,26408.00,3868.00,7653.00,2257.54,10795.00,2346.46
2010-10-29,70673.00,1645.00,26473.00,3888.00,7714.00,2273.33,10945.00,2339.62
2010-11-01,71560.00,1649.00,26654.00,3952.00,7807.00,2293.69,10982.00,2364.15
2010-11-03,71904.00,1647.00,26579.00,3976.00,7845.00,2311.34,11029.00,2361.77
2010-11-04,72995.00,1661.00,26702.00,4044.00,7956.00,2360.03,11203.00,2380.14
2010-11-05,72606.00,1661.00,26589.00,4036.00,7932.00,2336.25,11173.00,2358.24
2010-11-08,72657.00,1656.00,26792.00,4039.00,7925.00,2366.39,11205.00,2365.81
2010-11-09,71679.00,1645.00,26809.00,3944.00,7825.00,2345.72,11033.00,2374.35
2010-11-10,71638.00,1639.00,26789.00,3949.00,7807.00,2356.81,11014.00,2371.16
2010-11-11,71195.00,1632.00,26506.00,3897.00,7757.00,2341.82,10957.00,2328.90
2010-11-12,70367.00,1619.00,26335.00,3905.00,7708.00,2308.28,10833.00,2324.51
2010-11-16,69192.00,1598.00,26184.00,3851.00,7599.00,2247.52,10627.00,2317.56
2010-11-17,69708.00,1614.00,26474.00,3860.00,7643.00,2256.35,10743.00,2343.09
2010-11-18,70781.00,1641.00,26742.00,3908.00,7761.00,2293.90,10909.00,2352.69
2010-11-19,70897.00,1651.00,26947.00,3926.00,7797.00,2291.38,10930.00,2383.69
2010-11-22,69632.00,1645.00,26632.00,3859.00,7689.00,2245.41,10781.00,2344.75
2010-11-23,67952.00,1605.00,26547.00,3779.00,7522.00,2182.33,10488.00,2335.76
2010-11-24,69629.00,1644.00,26911.00,3841.00,7695.00,2240.53,10755.00,2381.99
2010-11-25,69361.00,1644.00,26764.00,3841.00,7679.00,2218.72,10697.00,2374.49
2010-11-26,68226.00,1630.00,26613.00,3802.00,7590.00,2174.10,10537.00,2347.25
2010-11-29,67908.00,1624.00,26519.00,3785.00,7555.00,2154.83,10470.00,2329.35
2010-11-30,67705.00,1628.00,26677.00,3748.00,7550.00,2132.04,10497.00,2339.58
2010-12-01,69345.00,1644.00,27025.00,3829.00,7695.00,2188.31,10706.00,2381.27
2010-12-02,69527.00,1658.00,27144.00,3841.00,7719.00,2212.36,10754.00,2388.66
2010-12-03,69766.00,1666.00,27533.00,3786.00,7702.00,2215.72,10776.00,2442.75
2010-12-06,69551.00,1652.00,27253.00,3737.00,7663.00,2239.10,10771.00,2413.02
2010-12-07,69337.00,1642.00,27114.00,3736.00,7645.00,2249.03,10764.00,2391.24
2010-12-08,68174.00,1632.00,27059.00,3695.00,7547.00,2211.07,10634.00,2384.25
2010-12-09,67879.00,1616.00,26857.00,3653.00,7481.00,2218.03,10581.00,2357.38
2010-12-10,68341.00,1633.00,26948.00,3640.00,7508.00,2256.91,10706.00,2371.34
2010-12-13,69126.00,1636.00,26962.00,3674.00,7584.00,2310.69,10867.00,2376.85
2010-12-14,68742.00,1636.00,26796.00,3682.00,7574.00,2284.65,10804.00,2364.73
2010-12-15,67870.00,1624.00,26650.00,3668.00,7503.00,2248.73,10676.00,2355.99
2010-12-16,67306.00,1633.00,26611.00,3628.00,7454.00,2231.28,10635.00,2380.05
2010-12-17,67981.00,1646.00,26804.00,3646.00,7515.00,2249.97,10778.00,2388.51
2010-12-20,67263.00,1639.00,26857.00,3589.00,7435.00,2212.69,10639.00,2388.95
2010-12-21,68214.00,1667.00,26881.00,3630.00,7517.00,2258.87,10887.00,2388.17
2010-12-22,68470.00,1664.00,26758.00,3685.00,7546.00,2249.08,10876.00,2367.33
2010-12-23,68485.00,1673.00,26883.00,3690.00,7560.00,2245.16,10905.00,2369.58
2010-12-27,67803.00,1653.00,26720.00,3646.00,7471.00,2215.32,10774.00,2353.26
2010-12-28,68040.00,1649.00,26854.00,3651.00,7484.00,2190.75,10743.00,2365.35
2010-12-29,68952.00,1669.00,27088.00,3710.00,7578.00,2217.47,10876.00,2387.79
2010-12-30,69304.00,1683.00,27242.00,3745.00,7629.00,2228.14,10945.00,2397.33
2011-01-03,69962.00,1697.00,27446.00,3773.00,7705.00,2260.81,11041.00,2422.81
2011-01-04,70317.00,1693.00,27558.00,3787.00,7737.00,2310.35,11098.00,2438.10
2011-01-05,71091.00,1698.00,27886.00,3812.00,7795.00,2343.42,11155.00,2469.98
2011-01-06,70578.00,1682.00,27783.00,3756.00,7727.00,2336.19,11096.00,2456.19
2011-01-07,70057.00,1671.00,27791.00,3680.00,7662.00,2335.20,11079.00,2471.13
2011-01-10,70127.00,1675.00,27684.00,3702.00,7673.00,2327.52,11068.00,2450.66
2011-01-11,70423.00,1683.00,27728.00,3708.00,7703.00,2348.54,11119.00,2461.17
2011-01-12,71632.00,1676.00,28080.00,3771.00,7810.00,2398.86,11206.00,2499.04
2011-01-13,70721.00,1657.00,28234.00,3703.00,7727.00,2369.48,11057.00,2521.53
2011-01-14,70940.00,1645.00,28401.00,3726.00,7752.00,2371.45,11042.00,2539.82
2011-01-17,70609.00,1651.00,28289.00,3690.00,7727.00,2361.83,11038.00,2531.78
2011-01-18,70919.00,1646.00,28204.00,3671.00,7748.00,2365.29,11014.00,2510.32
2011-01-19,70058.00,1636.00,28005.00,3620.00,7668.00,2321.38,10895.00,2486.06
2011-01-20,69561.00,1627.00,28067.00,3568.00,7594.00,2309.38,10843.00,2469.62
2011-01-21,69133.00,1608.00,27903.00,3558.00,7555.00,2308.09,10725.00,2442.00
2011-01-24,69426.00,1623.00,28006.00,3598.00,7602.00,2311.77,10814.00,2455.60
2011-01-26,68709.00,1608.00,27806.00,3568.00,7528.00,2283.99,10698.00,2441.03
2011-01-27,68050.00,1574.00,27567.00,3565.00,7445.00,2261.53,10555.00,2421.59
2011-01-28,66697.00,1527.00,27148.00,3489.00,7282.00,2212.40,10314.00,2380.36
2011-01-31,66574.00,1525.00,27394.00,3429.00,7243.00,2237.40,10331.00,2400.32
2011-02-01,67847.00,1542.00,27591.00,3458.00,7360.00,2296.73,10536.00,2410.67
2011-02-02,66688.00,1518.00,27360.00,3410.00,7234.00,2260.55,10374.00,2389.84
2011-02-03,66764.00,1499.00,27450.00,3374.00,7199.00,2284.80,10378.00,2391.32
2011-02-04,65269.00,1475.00,27192.00,3281.00,7042.00,2231.00,10143.00,2365.07
2011-02-07,65362.00,1489.00,27320.00,3307.00,7076.00,2245.91,10230.00,2386.54
2011-02-08,65771.00,1502.00,27497.00,3370.00,7132.00,2255.00,10319.00,2384.88
2011-02-09,64217.00,1464.00,27172.00,3310.00,6987.00,2189.25,10052.00,2350.02
2011-02-10,64577.00,1456.00,27256.00,3327.00,7011.00,2207.60,10021.00,2347.98
2011-02-11,65755.00,1489.00,27345.00,3439.00,7163.00,2231.95,10238.00,2358.05
2011-02-14,66557.00,1505.00,27279.00,3468.00,7260.00,2252.38,10351.00,2359.14
2011-02-15,66341.00,1516.00,27236.00,3492.00,7254.00,2249.26,10361.00,2360.79
2011-02-16,67570.00,1550.00,27697.00,3573.00,7382.00,2288.83,10540.00,2406.56
2011-02-17,67684.00,1550.00,27682.00,3604.00,7408.00,2291.35,10527.00,2413.10
2011-02-18,68066.00,1574.00,27811.00,3599.00,7442.00,2304.69,10689.00,2435.49
2011-02-21,67258.00,1562.00,27869.00,3548.00,7353.00,2255.82,10527.00,2437.08
2011-02-22,66439.00,1535.00,27737.00,3472.00,7234.00,2215.96,10322.00,2432.10
2011-02-23,66910.00,1517.00,27648.00,3490.00,7248.00,2199.68,10206.00,2422.50
2011-02-24,66948.00,1512.00,27752.00,3497.00,7251.00,2190.85,10200.00,2420.34
2011-02-25,66902.00,1514.00,27707.00,3485.00,7244.00,2189.56,10205.00,2423.08
2011-02-28,67383.00,1533.00,28124.00,3534.00,7331.00,2209.98,10265.00,2461.04
2011-03-01,66242.00,1531.00,28012.00,3456.00,7225.00,2168.38,10174.00,2444.63
2011-03-02,67281.00,1553.00,28268.00,3485.00,7305.00,2193.57,10323.00,2467.27
2011-03-03,68145.00,1557.00,28508.00,3545.00,7397.00,2247.55,10449.00,2487.70
2011-03-04,68012.00,1551.00,28672.00,3546.00,7381.00,2234.20,10389.00,2502.94
2011-03-09,67263.00,1559.00,28811.00,3504.00,7328.00,2209.15,10367.00,2520.36
2011-03-10,66040.00,1554.00,28547.00,3404.00,7187.00,2154.78,10265.00,2507.75
2011-03-11,66684.00,1574.00,28889.00,3440.00,7251.00,2167.53,10386.00,2541.09
2011-03-14,67169.00,1582.00,29068.00,3469.00,7301.00,2210.37,10453.00,2565.69
2011-03-15,67005.00,1584.00,28855.00,3494.00,7288.00,2209.35,10474.00,2552.78
2011-03-16,66002.00,1565.00,28321.00,3425.00,7181.00,2152.62,10301.00,2489.78
2011-03-17,66215.00,1565.00,28352.00,3419.00,7208.00,2157.58,10277.00,2499.54
2011-03-18,66879.00,1578.00,28427.00,3472.00,7280.00,2186.49,10400.00,2509.81
2011-03-21,66689.00,1584.00,28427.00,3475.00,7277.00,2161.49,10358.00,2519.21
2011-03-22,67578.00,1596.00,28854.00,3552.00,7378.00,2170.41,10446.00,2559.04
2011-03-23,67795.00,1599.00,28873.00,3536.00,7388.00,2181.79,10494.00,2563.68
2011-03-24,67532.00,1599.00,28894.00,3544.00,7380.00,2173.61,10457.00,2576.05
2011-03-25,67765.00,1605.00,29156.00,3540.00,7381.00,2170.03,10445.00,2593.28
2011-03-28,67192.00,1586.00,28970.00,3534.00,7346.00,2158.82,10349.00,2575.63
2011-03-29,67418.00,1596.00,29223.00,3535.00,7372.00,2180.36,10384.00,2603.71
2011-03-30,67997.00,1614.00,29776.00,3636.00,7456.00,2177.64,10461.00,2648.69
2011-03-31,68586.00,1629.00,29892.00,3722.00,7544.00,2193.91,10539.00,2663.40
2011-04-01,69268.00,1655.00,30274.00,3759.00,7616.00,2201.22,10701.00,2711.15
2011-04-04,69703.00,1652.00,30423.00,3732.00,7641.00,2221.26,10710.00,2719.47
2011-04-05,69837.00,1654.00,30483.00,3726.00,7660.00,2217.98,10750.00,2738.12
2011-04-06,69036.00,1633.00,30280.00,3695.00,7589.00,2191.09,10620.00,2712.72
2011-04-07,69176.00,1627.00,30073.00,3714.00,7606.00,2194.44,10627.00,2692.52
2011-04-08,68718.00,1615.00,29901.00,3654.00,7542.00,2187.16,10543.00,2671.48
2011-04-11,68164.00,1622.00,29713.00,3617.00,7507.00,2180.42,10537.00,2649.87
2011-04-12,66896.00,1611.00,29509.00,3581.00,7403.00,2132.95,10364.00,2629.28
2011-04-13,66486.00,1615.00,29557.00,3575.00,7380.00,2091.91,10299.00,2638.80
2011-04-14,66278.00,1631.00,29572.00,3539.00,7363.00,2083.30,10303.00,2635.02
2011-04-15,66684.00,1635.00,29584.00,3541.00,7379.00,2090.75,10321.00,2632.17
2011-04-18,65415.00,1631.00,29680.00,3534.00,7285.00,2055.52,10246.00,2666.00
2011-04-19,66158.00,1648.00,29788.00,3564.00,7357.00,2069.40,10373.00,2668.54
2011-04-20,67058.00,1661.00,29816.00,3613.00,7462.00,2180.52,10497.00,2670.62
2011-04-25,66972.00,1667.00,29747.00,3611.00,7458.00,2182.11,10536.00,2663.51
2011-04-26,67144.00,1675.00,29659.00,3637.00,7487.00,2194.09,10623.00,2664.61
2011-04-27,66264.00,1661.00,29629.00,3617.00,7414.00,2158.72,10500.00,2654.44
2011-04-28,65673.00,1651.00,29587.00,3560.00,7343.00,2130.66,10394.00,2653.58
2011-04-29,66132.00,1672.00,29581.00,3585.00,7390.00,2152.24,10475.00,2654.39
2011-05-02,65462.00,1676.00,29284.00,3561.00,7333.00,2111.00,10391.00,2625.00
2011-05-03,64318.00,1655.00,29120.00,3476.00,7218.00,2063.00,10236.00,2624.00
2011-05-04,63615.00,1639.00,29237.00,3468.00,7146.00,2046.00,10095.00,2639.00
2011-05-05,63407.00,1655.00,29492.00,3511.00,7173.00,2031.00,10119.00,2662.00
2011-05-06,64417.00,1691.00,29942.00,3592.00,7294.00,2057.00,10323.00,2689.00
2011-05-09,64621.00,1688.00,30026.00,3607.00,7323.00,2052.00,10298.00,2701.00
2011-05-10,64876.00,1663.00,29980.00,3645.00,7338.00,2060.00,10252.00,2693.00
2011-05-11,63775.00,1648.00,29751.00,3605.00,7248.00,2027.00,10136.00,2676.00
2011-05-12,64003.00,1666.00,29924.00,3602.00,7269.00,2034.00,10229.00,2692.00
2011-05-13,63235.00,1656.00,29835.00,3522.00,7188.00,1997.00,10145.00,2676.00
2011-05-16,62829.00,1640.00,29822.00,3484.00,7126.00,1985.00,10039.00,2675.00
2011-05-17,63673.00,1644.00,29711.00,3492.00,7164.00,2012.00,10128.00,2672.00
2011-05-18,62840.00,1628.00,29700.00,3416.00,7088.00,2011.00,10014.00,2669.00
2011-05-19,62367.00,1612.00,29818.00,3405.00,7061.00,2001.00,9917.00,2684.00
2011-05-20,62596.00,1611.00,29918.00,3396.00,7063.00,1997.00,9927.00,2699.00
2011-05-23,62345.00,1600.00,29724.00,3394.00,7034.00,1982.00,9860.00,2684.00
2011-05-24,63336.00,1614.00,29792.00,3455.00,7125.00,2006.00,9968.00,2691.00
2011-05-25,63388.00,1617.00,29806.00,3434.00,7118.00,2011.00,10009.00,2691.00
2011-05-26,64098.00,1622.00,29688.00,3501.00,7198.00,2028.00,10043.00,2679.00
2011-05-27,64294.00,1630.00,29614.00,3501.00,7217.00,2039.00,10075.00,2663.00
2011-05-30,63953.00,1625.00,29510.00,3484.00,7196.00,2032.00,10035.00,2655.00
2011-05-31,64620.00,1636.00,29795.00,3516.00,7257.00,2068.00,10193.00,2657.00
2011-06-01,63411.00,1610.00,29543.00,3466.00,7140.00,2023.00,9990.00,2635.00
2011-06-02,64218.00,1625.00,29856.00,3498.00,7210.00,2041.00,10087.00,2668.00
2011-06-03,64340.00,1636.00,30069.00,3508.00,7225.00,2031.00,10116.00,2698.00
2011-06-06,63067.00,1621.00,29861.00,3453.00,7126.00,1985.00,9926.00,2673.00
2011-06-07,63217.00,1626.00,29667.00,3491.00,7159.00,1987.00,9940.00,2657.00
2011-06-08,63032.00,1616.00,29482.00,3476.00,7115.00,1972.00,9878.00,2639.00
2011-06-09,63468.00,1615.00,29498.00,3475.00,7140.00,1974.00,9911.00,2634.00
2011-06-10,62697.00,1597.00,29333.00,3444.00,7058.00,1948.00,9771.00,2613.00
2011-06-13,62022.00,1573.00,29139.00,3442.00,7010.00,1919.00,9651.00,2607.00
2011-06-14,62204.00,1588.00,29145.00,3473.00,7037.00,1931.00,9713.00,2611.00
2011-06-15,61603.00,1576.00,29155.00,3469.00,6992.00,1914.00,9628.00,2604.00
2011-06-16,60880.00,1555.00,29419.00,3434.00,6923.00,1888.00,9500.00,2627.00
2011-06-17,61059.00,1553.00,29518.00,3435.00,6937.00,1879.00,9512.00,2633.00
2011-06-20,61168.00,1569.00,29601.00,3431.00,6947.00,1879.00,9551.00,2652.00
2011-06-21,61423.00,1589.00,29793.00,3425.00,6979.00,1890.00,9617.00,2675.00
2011-06-22,61194.00,1586.00,29589.00,3440.00,6964.00,1885.00,9571.00,2646.00
2011-06-24,61016.00,1576.00,29896.00,3426.00,6958.00,1880.00,9536.00,2672.00
2011-06-27,61216.00,1585.00,29817.00,3421.00,6956.00,1885.00,9622.00,2664.00
2011-06-28,62303.00,1619.00,29947.00,3504.00,7070.00,1917.00,9750.00,2686.00
2011-06-29,62333.00,1619.00,30060.00,3520.00,7080.00,1939.00,9804.00,2694.00
2011-06-30,62403.00,1620.00,30073.00,3534.00,7089.00,1941.00,9778.00,2689.00
2011-07-01,63394.00,1641.00,29981.00,3558.00,7187.00,1975.00,9901.00,2680.00
2011-07-04,63891.00,1647.00,30055.00,3577.00,7238.00,2004.00,9975.00,2693.00
2011-07-05,63038.00,1637.00,30107.00,3551.00,7172.00,1974.00,9884.00,2686.00
2011-07-06,62565.00,1613.00,30000.00,3516.00,7117.00,1964.00,9786.00,2677.00
2011-07-07,62207.00,1593.00,29817.00,3469.00,7067.00,1965.00,9693.00,2658.00
2011-07-08,61513.00,1572.00,29854.00,3413.00,6984.00,1936.00,9557.00,2656.00
2011-07-11,60223.00,1554.00,29511.00,3315.00,6854.00,1890.00,9362.00,2630.00
2011-07-12,59704.00,1551.00,29504.00,3258.00,6802.00,1854.00,9253.00,2634.00
2011-07-13,60669.00,1586.00,29673.00,3307.00,6917.00,1874.00,9450.00,2653.00
2011-07-14,59679.00,1589.00,29660.00,3234.00,6822.00,1843.00,9374.00,2646.00
2011-07-15,59478.00,1572.00,29536.00,3229.00,6795.00,1824.00,9275.00,2645.00
2011-07-18,58837.00,1553.00,29425.00,3177.00,6718.00,1808.00,9192.00,2636.00
2011-07-19,59082.00,1554.00,29270.00,3224.00,6748.00,1816.00,9225.00,2613.00
2011-07-20,59119.00,1553.00,29187.00,3250.00,6773.00,1805.00,9207.00,2603.00
2011-07-21,60262.00,1565.00,29293.00,3312.00,6871.00,1844.00,9365.00,2614.00
2011-07-22,60270.00,1565.00,29543.00,3318.00,6884.00,1828.00,9342.00,2629.00
2011-07-25,59970.00,1550.00,29521.00,3277.00,6825.00,1812.00,9204.00,2619.00
2011-07-26,59339.00,1536.00,29485.00,3250.00,6763.00,1777.00,9056.00,2609.00
2011-07-27,58288.00,1500.00,29081.00,3170.00,6629.00,1765.00,8867.00,2570.00
2011-07-28,58708.00,1522.00,29245.00,3197.00,6683.00,1774.00,8962.00,2587.00
2011-07-29,58823.00,1524.00,29463.00,3238.00,6717.00,1757.00,8955.00,2597.00
2011-08-01,58535.00,1517.00,29353.00,3237.00,6693.00,1742.00,8876.00,2587.00
2011-08-02,57310.00,1490.00,29194.00,3129.00,6535.00,1696.00,8713.00,2561.00
2011-08-03,56017.00,1470.00,28852.00,3076.00,6399.00,1654.00,8619.00,2526.00
2011-08-04,52811.00,1408.00,28033.00,2957.00,6084.00,1546.00,8145.00,2473.00
2011-08-05,52949.00,1432.00,27926.00,2989.00,6096.00,1567.00,8290.00,2471.00
2011-08-08,48668.00,1345.00,26515.00,2757.00,5626.00,1431.00,7701.00,2329.00
2011-08-09,51150.00,1395.00,26948.00,2903.00,5899.00,1495.00,8073.00,2379.00
2011-08-10,51395.00,1404.00,27110.00,2878.00,5900.00,1507.00,8126.00,2368.00
2011-08-11,53343.00,1460.00,27238.00,2951.00,6091.00,1615.00,8564.00,2387.00
2011-08-12,53473.00,1464.00,26858.00,2978.00,6108.00,1647.00,8620.00,2343.00
2011-08-15,54651.00,1494.00,27371.00,3020.00,6222.00,1664.00,8775.00,2396.00
2011-08-16,54323.00,1500.00,27698.00,3013.00,6197.00,1625.00,8752.00,2419.00
2011-08-17,55073.00,1507.00,27745.00,3086.00,6284.00,1649.00,8816.00,2438.00
2011-08-18,53134.00,1488.00,27541.00,2983.00,6090.00,1588.00,8596.00,2413.00
2011-08-19,52447.00,1487.00,27076.00,2922.00,6015.00,1561.00,8568.00,2371.00
2011-08-22,52440.00,1479.00,27155.00,2915.00,6010.00,1573.00,8579.00,2372.00
2011-08-23,53786.00,1519.00,27164.00,2943.00,6120.00,1643.00,8870.00,2380.00
2011-08-24,53795.00,1508.00,27010.00,2950.00,6114.00,1637.00,8846.00,2374.00
2011-08-25,52953.00,1498.00,26866.00,2944.00,6062.00,1601.00,8708.00,2372.00
2011-08-26,53350.00,1494.00,27170.00,2961.00,6108.00,1612.00,8682.00,2394.00
2011-08-29,54860.00,1532.00,27498.00,3036.00,6262.00,1655.00,8935.00,2427.00
2011-08-30,55385.00,1548.00,27587.00,3073.00,6328.00,1664.00,9052.00,2432.00
2011-08-31,56495.00,1596.00,28195.00,3141.00,6478.00,1695.00,9268.00,2493.00
2011-09-01,58118.00,1619.00,28453.00,3324.00,6691.00,1715.00,9421.00,2506.00
2011-09-02,56531.00,1591.00,28315.00,3241.00,6547.00,1667.00,9214.00,2485.00
2011-09-05,54998.00,1558.00,28096.00,3139.00,6377.00,1618.00,8971.00,2460.00
2011-09-06,56607.00,1588.00,28645.00,3187.00,6525.00,1674.00,9216.00,2521.00
2011-09-08,57623.00,1610.00,28788.00,3247.00,6643.00,1718.00,9377.00,2526.00
2011-09-09,55778.00,1568.00,28413.00,3147.00,6467.00,1685.00,9117.00,2485.00
2011-09-12,55685.00,1565.00,28400.00,3092.00,6427.00,1688.00,9117.00,2488.00
2011-09-13,55543.00,1563.00,28353.00,3077.00,6411.00,1690.00,9116.00,2481.00
2011-09-14,56286.00,1571.00,28439.00,3109.00,6479.00,1729.00,9239.00,2498.00
2011-09-15,56381.00,1563.00,28512.00,3143.00,6506.00,1735.00,9214.00,2498.00
2011-09-16,57210.00,1577.00,28857.00,3194.00,6597.00,1763.00,9321.00,2548.00
2011-09-19,57102.00,1577.00,28843.00,3169.00,6570.00,1787.00,9361.00,2545.00
2011-09-20,56378.00,1553.00,29012.00,3154.00,6523.00,1750.00,9145.00,2563.00
2011-09-21,55981.00,1538.00,29162.00,3139.00,6472.00,1736.00,9101.00,2578.00
2011-09-22,53280.00,1468.00,28157.00,3014.00,6189.00,1651.00,8702.00,2487.00
2011-09-23,53230.00,1490.00,27823.00,2986.00,6189.00,1635.00,8756.00,2451.00
2011-09-26,53747.00,1510.00,27747.00,3020.00,6228.00,1649.00,8825.00,2447.00
2011-09-27,53920.00,1512.00,28063.00,3083.00,6291.00,1647.00,8819.00,2454.00
2011-09-28,53270.00,1500.00,27868.00,3066.00,6229.00,1621.00,8727.00,2433.00
2011-09-29,53384.00,1507.00,27902.00,3085.00,6257.00,1614.00,8795.00,2438.00
2011-09-30,52324.00,1498.00,27810.00,3066.00,6189.00,1585.00,8683.00,2436.00
2011-10-03,50791.00,1465.00,27568.00,3005.00,6047.00,1529.00,8442.00,2416.00
2011-10-04,50686.00,1460.00,27114.00,2982.00,5987.00,1514.00,8441.00,2388.00
2011-10-05,51013.00,1475.00,27179.00,3009.00,6037.00,1532.00,8523.00,2381.00
2011-10-06,52290.00,1499.00,27239.00,3071.00,6159.00,1571.00,8706.00,2385.00
2011-10-07,51243.00,1490.00,26864.00,3027.00,6066.00,1535.00,8594.00,2349.00
2011-10-10,53273.00,1527.00,27533.00,3141.00,6264.00,1603.00,8861.00,2420.00
2011-10-11,53838.00,1529.00,27593.00,3162.00,6302.00,1617.00,8912.00,2423.00
2011-10-13,54601.00,1549.00,27850.00,3198.00,6385.00,1629.00,9040.00,2450.00
2011-10-14,55030.00,1556.00,27910.00,3214.00,6417.00,1649.00,9101.00,2449.00
2011-10-17,53911.00,1552.00,27703.00,3198.00,6330.00,1598.00,8982.00,2432.00
2011-10-18,55031.00,1596.00,28124.00,3239.00,6439.00,1626.00,9204.00,2480.00
2011-10-19,54966.00,1615.00,28004.00,3264.00,6446.00,1586.00,9247.00,2473.00
2011-10-20,54009.00,1586.00,27869.00,3234.00,6361.00,1553.00,9068.00,2460.00
2011-10-21,55255.00,1601.00,28184.00,3294.00,6484.00,1599.00,9236.00,2499.00
2011-10-24,56891.00,1619.00,28342.00,3357.00,6606.00,1666.00,9436.00,2519.00
2011-10-25,56285.00,1614.00,28116.00,3306.00,6538.00,1641.00,9362.00,2480.00
2011-10-26,57143.00,1620.00,28604.00,3341.00,6620.00,1674.00,9459.00,2532.00
2011-10-27,59270.00,1630.00,28765.00,3441.00,6781.00,1765.00,9706.00,2552.00
2011-10-28,59513.00,1639.00,28833.00,3431.00,6794.00,1774.00,9790.00,2546.00
2011-10-31,58338.00,1618.00,28857.00,3398.00,6705.00,1738.00,9627.00,2564.00
2011-11-01,57322.00,1594.00,28682.00,3357.00,6608.00,1695.00,9435.00,2541.00
2011-11-03,58196.00,1600.00,29102.00,3378.00,6682.00,1727.00,9473.00,2582.00
2011-11-04,58669.00,1594.00,29280.00,3385.00,6709.00,1755.00,9552.00,2617.00
2011-11-07,59198.00,1594.00,29519.00,3393.00,6755.00,1764.00,9588.00,2637.00
2011-11-08,59026.00,1589.00,29269.00,3397.00,6735.00,1758.00,9576.00,2614.00
2011-11-09,57549.00,1579.00,28920.00,3348.00,6620.00,1709.00,9414.00,2587.00
2011-11-10,57321.00,1571.00,28995.00,3314.00,6574.00,1701.00,9372.00,2588.00
2011-11-11,58546.00,1604.00,29298.00,3360.00,6690.00,1741.00,9603.00,2626.00
2011-11-14,58258.00,1612.00,29126.00,3384.00,6676.00,1715.00,9522.00,2604.00
2011-11-16,58559.00,1620.00,29366.00,3399.00,6706.00,1730.00,9571.00,2644.00
2011-11-17,56988.00,1588.00,28811.00,3307.00,6550.00,1686.00,9330.00,2587.00
2011-11-18,56731.00,1579.00,28865.00,3255.00,6504.00,1669.00,9283.00,2597.00
2011-11-21,56284.00,1579.00,28918.00,3214.00,6450.00,1646.00,9219.00,2605.00
2011-11-22,55878.00,1580.00,28985.00,3175.00,6416.00,1622.00,9170.00,2602.00
2011-11-23,54972.00,1566.00,28835.00,3131.00,6316.00,1582.00,9048.00,2590.00
2011-11-24,55279.00,1594.00,28929.00,3148.00,6358.00,1569.00,9137.00,2593.00
2011-11-25,54894.00,1593.00,29132.00,3133.00,6339.00,1557.00,9154.00,2609.00
2011-11-28,56017.00,1622.00,29432.00,3188.00,6431.00,1583.00,9326.00,2640.00
2011-11-29,55299.00,1610.00,29312.00,3170.00,6365.00,1536.00,9208.00,2620.00
2011-11-30,56874.00,1643.00,29793.00,3330.00,6564.00,1578.00,9401.00,2678.00
2011-12-01,58143.00,1678.00,29846.00,3442.00,6693.00,1605.00,9611.00,2683.00
